filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails,source_file,subfolder
0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,securify,solidity,11/17/22,20241203_0039,1733268164,156.072217,0,"{DAO,MissingInputValidation,TODTransfer,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x663e4229142a27f00bafb5d087e1e730648314c3.sol,0x663e4229142a27f00bafb5d087e1e730648314c3.sol,securify,solidity,11/17/22,20241203_0039,1733238070,678.9474757,0,"{DAOConstantGas,TODAmount,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4.sol,0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4.sol,securify,solidity,11/17/22,20241203_0039,1733237153,112.7207534,0,"{TODAmount,TODReceiver,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol,0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol,securify,solidity,11/17/22,20241203_0039,1733221825,123.6635313,0,"{TODAmount,TODReceiver,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x7a4349a749e59a5736efb7826ee3496a2dfd5489.sol,0x7a4349a749e59a5736efb7826ee3496a2dfd5489.sol,securify,solidity,11/17/22,20241203_0039,1733277459,89.25053787,0,"{TODAmount,TODReceiver,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x7d09edb07d23acb532a82be3da5c17d9d85806b4.sol,0x7d09edb07d23acb532a82be3da5c17d9d85806b4.sol,securify,solidity,11/17/22,20241203_0039,1733218641,168.0764682,0,"{DAO,TODAmount,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol,0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol,securify,solidity,11/17/22,20241203_0039,1733197520,613.4762976,0,"{TODAmount,TODReceiver,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8.sol,0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8.sol,securify,solidity,11/17/22,20241203_0039,1733228429,178.1493602,0,"{MissingInputValidation,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x89c1b3807d4c67df034fffb62f3509561218d30b.sol,0x89c1b3807d4c67df034fffb62f3509561218d30b.sol,securify,solidity,11/17/22,20241203_0039,1733254301,97.31156945,0,"{DAO,DAOConstantGas,TODAmount,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol,0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol,securify,solidity,11/17/22,20241203_0039,1733266173,1711.852315,0,"{MissingInputValidation,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol,0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol,securify,solidity,11/17/22,20241203_0039,1733272107,109.4857025,0,"{MissingInputValidation,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x9d06cbafa865037a01d322d3f4222fa3e04e5488.sol,0x9d06cbafa865037a01d322d3f4222fa3e04e5488.sol,securify,solidity,11/17/22,20241203_0039,1733276006,133.2264597,0,"{MissingInputValidation,TODAmount,TODTransfer,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xa1fceeff3acc57d257b917e30c4df661401d6431.sol,0xa1fceeff3acc57d257b917e30c4df661401d6431.sol,securify,solidity,11/17/22,20241203_0039,1733188623,88.12482214,0,"{MissingInputValidation,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xa46edd6a9a93feec36576ee5048146870ea2c3ae.sol,0xa46edd6a9a93feec36576ee5048146870ea2c3ae.sol,securify,solidity,11/17/22,20241203_0039,1733218154,95.2528851,0,{UnhandledException},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6.sol,0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6.sol,securify,solidity,11/17/22,20241203_0039,1733211048,480.251677,137,"{MissingInputValidation,TODAmount,UnhandledException}",{analysis incomplete},{},{DOCKER_KILL_OOM},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77.sol,0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77.sol,securify,solidity,11/17/22,20241203_0039,1733229086,125.5231819,0,"{MissingInputValidation,TODTransfer,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xb37f18af15bafb869a065b61fc83cfc44ed9cc27.sol,0xb37f18af15bafb869a065b61fc83cfc44ed9cc27.sol,securify,solidity,11/17/22,20241203_0039,1733256176,103.1656005,0,"{MissingInputValidation,TODAmount,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xb620cee6b52f96f3c6b253e6eea556aa2d214a99.sol,0xb620cee6b52f96f3c6b253e6eea556aa2d214a99.sol,securify,solidity,11/17/22,20241203_0039,1733251849,84.74374914,0,"{TODAmount,TODReceiver,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7.sol,0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7.sol,securify,solidity,11/17/22,20241203_0039,1733228178,17.84576726,0,"{DAO,MissingInputValidation,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xbaa3de6504690efb064420d89e871c27065cdd52.sol,0xbaa3de6504690efb064420d89e871c27065cdd52.sol,securify,solidity,11/17/22,20241203_0039,1733253560,175.0680859,137,"{MissingInputValidation,UnhandledException}",{analysis incomplete},{},{DOCKER_KILL_OOM},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c.sol,0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c.sol,securify,solidity,11/17/22,20241203_0039,1733258485,653.4733682,0,"{MissingInputValidation,TODTransfer,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol,0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol,securify,solidity,11/17/22,20241203_0039,1733188479,111.1424608,0,"{TODAmount,TODReceiver,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xd5967fed03e85d1cce44cab284695b41bc675b5c.sol,0xd5967fed03e85d1cce44cab284695b41bc675b5c.sol,securify,solidity,11/17/22,20241203_0039,1733218832,127.0570869,0,{UnhandledException},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol,0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol,securify,solidity,11/17/22,20241203_0039,1733226773,111.102916,0,"{TODAmount,TODReceiver,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xe09b1ab8111c2729a76f16de96bc86a7af837928.sol,0xe09b1ab8111c2729a76f16de96bc86a7af837928.sol,securify,solidity,11/17/22,20241203_0039,1733268065,98.75885272,0,"{DAO,DAOConstantGas,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf.sol,0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf.sol,securify,solidity,11/17/22,20241203_0039,1733246530,142.6161964,0,"{TODAmount,TODReceiver,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87.sol,0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87.sol,securify,solidity,11/17/22,20241203_0039,1733317596,112.7445762,0,"{TODAmount,TODReceiver,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xe894d54dca59cb53fe9cbc5155093605c7068220.sol,0xe894d54dca59cb53fe9cbc5155093605c7068220.sol,securify,solidity,11/17/22,20241203_0039,1733246776,24.44992423,0,{UnhandledException},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xec329ffc97d75fe03428ae155fc7793431487f63.sol,0xec329ffc97d75fe03428ae155fc7793431487f63.sol,securify,solidity,11/17/22,20241203_0039,1733211944,347.318239,0,"{MissingInputValidation,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xf2570186500a46986f3139f65afedc2afe4f445d.sol,0xf2570186500a46986f3139f65afedc2afe4f445d.sol,securify,solidity,11/17/22,20241203_0039,1733259216,50.16366768,0,{UnhandledException},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xf29ebe930a539a60279ace72c707cba851a57707.sol,0xf29ebe930a539a60279ace72c707cba851a57707.sol,securify,solidity,11/17/22,20241203_0039,1733212292,17.99023175,0,"{TODAmount,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e.sol,0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e.sol,securify,solidity,11/17/22,20241203_0039,1733274724,111.2499478,0,"{TODAmount,TODReceiver,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
etherpot_lotto.sol,etherpot_lotto.sol,securify,solidity,11/17/22,20241203_0039,1733251594,30.87913966,0,{},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
king_of_the_ether_throne.sol,king_of_the_ether_throne.sol,securify,solidity,11/17/22,20241203_0039,1733249366,89.21866059,0,"{DAOConstantGas,TODAmount,TODReceiver,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
lotto.sol,lotto.sol,securify,solidity,11/17/22,20241203_0039,1733217385,120.6976938,0,"{DAOConstantGas,TODAmount,TODReceiver,TODTransfer,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
mishandled.sol,mishandled.sol,securify,solidity,11/17/22,20241203_0039,1733247695,19.72801638,0,{UnhandledException},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
unchecked_return_value.sol,unchecked_return_value.sol,securify,solidity,11/17/22,20241203_0039,1733256727,14.4054966,0,"{MissingInputValidation,UnhandledException}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e.sol,0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e.sol,semgrep,solidity,8/21/23,20241203_0039,1733259941,25.32894588,0,"{inefficient_state_variable_increment,non_payable_constructor}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9.sol,0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9.sol,semgrep,solidity,8/21/23,20241203_0039,1733188392,37.68842149,0,{},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,semgrep,solidity,8/21/23,20241203_0039,1733247482,10.66958904,0,"{inefficient_state_variable_increment,init_variables_with_default_value,use_nested_if,use_prefix_increment_not_postfix}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x2972d548497286d18e92b5fa1f8f9139e5653fd2.sol,0x2972d548497286d18e92b5fa1f8f9139e5653fd2.sol,semgrep,solidity,8/21/23,20241203_0039,1733274835,27.11214566,0,"{array_length_outside_loop,unnecessary_checked_arithmetic_in_loop,use_prefix_increment_not_postfix}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x39cfd754c85023648bf003bea2dd498c5612abfa.sol,0x39cfd754c85023648bf003bea2dd498c5612abfa.sol,semgrep,solidity,8/21/23,20241203_0039,1733275145,8.322643518,0,{use_ownable2step},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01.sol,0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01.sol,semgrep,solidity,8/21/23,20241203_0039,1733239966,8.172394276,0,{use_ownable2step},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859.sol,0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859.sol,semgrep,solidity,8/21/23,20241203_0039,1733251933,9.242340565,0,{},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol,0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol,semgrep,solidity,8/21/23,20241203_0039,1733236895,9.777597189,0,{},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x4051334adc52057aca763453820cb0e045076ef3.sol,0x4051334adc52057aca763453820cb0e045076ef3.sol,semgrep,solidity,8/21/23,20241203_0039,1733192850,9.501255274,0,"{array_length_outside_loop,unnecessary_checked_arithmetic_in_loop,use_prefix_increment_not_postfix}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c.sol,0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c.sol,semgrep,solidity,8/21/23,20241203_0039,1733270963,25.87804437,0,"{array_length_outside_loop,state_variable_read_in_a_loop,unnecessary_checked_arithmetic_in_loop,use_prefix_increment_not_postfix}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x4b71ad9c1a84b9b643aa54fdd66e2dec96e8b152.sol,0x4b71ad9c1a84b9b643aa54fdd66e2dec96e8b152.sol,semgrep,solidity,8/21/23,20241203_0039,1733236375,14.60390592,0,"{array_length_outside_loop,unnecessary_checked_arithmetic_in_loop,use_prefix_increment_not_postfix}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x524960d55174d912768678d8c606b4d50b79d7b1.sol,0x524960d55174d912768678d8c606b4d50b79d7b1.sol,semgrep,solidity,8/21/23,20241203_0039,1733218250,20.27288604,0,{},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x52d2e0f9b01101a59b38a3d05c80b7618aeed984.sol,0x52d2e0f9b01101a59b38a3d05c80b7618aeed984.sol,semgrep,solidity,8/21/23,20241203_0039,1733247069,34.2771728,0,"{unnecessary_checked_arithmetic_in_loop,use_prefix_increment_not_postfix}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x5aa88d2901c68fda244f1d0584400368d2c8e739.sol,0x5aa88d2901c68fda244f1d0584400368d2c8e739.sol,semgrep,solidity,8/21/23,20241203_0039,1733220078,93.58733296,0,{},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x610495793564aed0f9c7fc48dc4c7c9151d34fd6.sol,0x610495793564aed0f9c7fc48dc4c7c9151d34fd6.sol,semgrep,solidity,8/21/23,20241203_0039,1733251409,108.9242282,0,{use_prefix_increment_not_postfix},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,semgrep,solidity,8/21/23,20241203_0039,1733199270,26.12122512,0,{use_ownable2step},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x663e4229142a27f00bafb5d087e1e730648314c3.sol,0x663e4229142a27f00bafb5d087e1e730648314c3.sol,semgrep,solidity,8/21/23,20241203_0039,1733201128,10.53602552,0,"{incorrect_use_of_blockhash,init_variables_with_default_value,state_variable_read_in_a_loop,unnecessary_checked_arithmetic_in_loop,use_multiple_require,use_nested_if,use_ownable2step,use_prefix_decrement_not_postfix,use_prefix_increment_not_postfix}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4.sol,0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4.sol,semgrep,solidity,8/21/23,20241203_0039,1733275218,10.05400205,0,{},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol,0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol,semgrep,solidity,8/21/23,20241203_0039,1733190872,13.66359305,0,{},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x7a4349a749e59a5736efb7826ee3496a2dfd5489.sol,0x7a4349a749e59a5736efb7826ee3496a2dfd5489.sol,semgrep,solidity,8/21/23,20241203_0039,1733199296,10.37789011,0,{},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x7d09edb07d23acb532a82be3da5c17d9d85806b4.sol,0x7d09edb07d23acb532a82be3da5c17d9d85806b4.sol,semgrep,solidity,8/21/23,20241203_0039,1733215996,9.006533861,0,"{inefficient_state_variable_increment,non_payable_constructor}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol,0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol,semgrep,solidity,8/21/23,20241203_0039,1733319724,22.82110214,0,{},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8.sol,0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8.sol,semgrep,solidity,8/21/23,20241203_0039,1733220500,19.20896006,0,{},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x89c1b3807d4c67df034fffb62f3509561218d30b.sol,0x89c1b3807d4c67df034fffb62f3509561218d30b.sol,semgrep,solidity,8/21/23,20241203_0039,1733245481,83.85630679,0,"{init_variables_with_default_value,use_nested_if,use_prefix_decrement_not_postfix,use_prefix_increment_not_postfix}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol,0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol,semgrep,solidity,8/21/23,20241203_0039,1733247103,12.97747946,0,{use_ownable2step},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol,0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol,semgrep,solidity,8/21/23,20241203_0039,1733186362,16.07176733,0,{},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x9d06cbafa865037a01d322d3f4222fa3e04e5488.sol,0x9d06cbafa865037a01d322d3f4222fa3e04e5488.sol,semgrep,solidity,8/21/23,20241203_0039,1733275209,9.101756096,0,{},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xa1fceeff3acc57d257b917e30c4df661401d6431.sol,0xa1fceeff3acc57d257b917e30c4df661401d6431.sol,semgrep,solidity,8/21/23,20241203_0039,1733214597,22.84409952,0,"{array_length_outside_loop,unnecessary_checked_arithmetic_in_loop,use_prefix_increment_not_postfix}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xa46edd6a9a93feec36576ee5048146870ea2c3ae.sol,0xa46edd6a9a93feec36576ee5048146870ea2c3ae.sol,semgrep,solidity,8/21/23,20241203_0039,1733247575,9.346753597,0,"{array_length_outside_loop,unnecessary_checked_arithmetic_in_loop,use_prefix_increment_not_postfix}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6.sol,0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6.sol,semgrep,solidity,8/21/23,20241203_0039,1733190921,13.89656639,0,{},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77.sol,0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77.sol,semgrep,solidity,8/21/23,20241203_0039,1733188469,10.42816806,0,{use_nested_if},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xb37f18af15bafb869a065b61fc83cfc44ed9cc27.sol,0xb37f18af15bafb869a065b61fc83cfc44ed9cc27.sol,semgrep,solidity,8/21/23,20241203_0039,1733317477,33.68153429,0,{use_prefix_increment_not_postfix},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xb620cee6b52f96f3c6b253e6eea556aa2d214a99.sol,0xb620cee6b52f96f3c6b253e6eea556aa2d214a99.sol,semgrep,solidity,8/21/23,20241203_0039,1733222858,10.50115895,0,{},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7.sol,0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7.sol,semgrep,solidity,8/21/23,20241203_0039,1733222644,16.10087228,0,{},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xbaa3de6504690efb064420d89e871c27065cdd52.sol,0xbaa3de6504690efb064420d89e871c27065cdd52.sol,semgrep,solidity,8/21/23,20241203_0039,1733254434,37.35352993,0,{use_nested_if},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c.sol,0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c.sol,semgrep,solidity,8/21/23,20241203_0039,1733238554,21.88451266,0,{use_nested_if},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol,0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol,semgrep,solidity,8/21/23,20241203_0039,1733275263,12.74138784,0,{},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xd5967fed03e85d1cce44cab284695b41bc675b5c.sol,0xd5967fed03e85d1cce44cab284695b41bc675b5c.sol,semgrep,solidity,8/21/23,20241203_0039,1733239958,8.502857208,0,"{array_length_outside_loop,unnecessary_checked_arithmetic_in_loop,use_prefix_increment_not_postfix}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol,0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol,semgrep,solidity,8/21/23,20241203_0039,1733217376,8.813503981,0,{},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xe09b1ab8111c2729a76f16de96bc86a7af837928.sol,0xe09b1ab8111c2729a76f16de96bc86a7af837928.sol,semgrep,solidity,8/21/23,20241203_0039,1733197465,22.58739662,0,"{inefficient_state_variable_increment,non_payable_constructor,unnecessary_checked_arithmetic_in_loop,use_custom_error_not_require,use_nested_if,use_prefix_increment_not_postfix,use_short_revert_string}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf.sol,0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf.sol,semgrep,solidity,8/21/23,20241203_0039,1733322165,14.60649419,0,{},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87.sol,0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87.sol,semgrep,solidity,8/21/23,20241203_0039,1733251625,26.74571586,0,{},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xe894d54dca59cb53fe9cbc5155093605c7068220.sol,0xe894d54dca59cb53fe9cbc5155093605c7068220.sol,semgrep,solidity,8/21/23,20241203_0039,1733218610,8.910601377,0,"{array_length_outside_loop,unnecessary_checked_arithmetic_in_loop,use_prefix_increment_not_postfix}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xec329ffc97d75fe03428ae155fc7793431487f63.sol,0xec329ffc97d75fe03428ae155fc7793431487f63.sol,semgrep,solidity,8/21/23,20241203_0039,1733267928,91.21219945,0,"{array_length_outside_loop,inefficient_state_variable_increment,state_variable_read_in_a_loop,unnecessary_checked_arithmetic_in_loop,use_nested_if,use_prefix_increment_not_postfix}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xf2570186500a46986f3139f65afedc2afe4f445d.sol,0xf2570186500a46986f3139f65afedc2afe4f445d.sol,semgrep,solidity,8/21/23,20241203_0039,1733194193,18.70721221,0,"{state_variable_read_in_a_loop,use_prefix_increment_not_postfix}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xf29ebe930a539a60279ace72c707cba851a57707.sol,0xf29ebe930a539a60279ace72c707cba851a57707.sol,semgrep,solidity,8/21/23,20241203_0039,1733246374,8.578009605,0,{},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e.sol,0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e.sol,semgrep,solidity,8/21/23,20241203_0039,1733186378,14.58180714,0,{},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
etherpot_lotto.sol,etherpot_lotto.sol,semgrep,solidity,8/21/23,20241203_0039,1733238057,12.83174896,0,"{array_length_outside_loop,state_variable_read_in_a_loop,unnecessary_checked_arithmetic_in_loop,use_prefix_increment_not_postfix}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
king_of_the_ether_throne.sol,king_of_the_ether_throne.sol,semgrep,solidity,8/21/23,20241203_0039,1733236269,25.89135695,0,{},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
lotto.sol,lotto.sol,semgrep,solidity,8/21/23,20241203_0039,1733220583,23.60765481,0,{init_variables_with_default_value},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
mishandled.sol,mishandled.sol,semgrep,solidity,8/21/23,20241203_0039,1733239717,9.10839653,0,{},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
unchecked_return_value.sol,unchecked_return_value.sol,semgrep,solidity,8/21/23,20241203_0039,1733272231,9.818448067,0,{},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e.sol,0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e.sol,sfuzz,solidity,3/2/23,20241203_0039,1733267825,36.63744664,0,{},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9.sol,0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9.sol,sfuzz,solidity,3/2/23,20241203_0039,1733246036,1295.519463,137,"{Exception_Disorder,Reentrancy}",{},{},"{DOCKER_KILL_OOM,exception (Killed)}",results_unchecked_low_level_calls.csv,unchecked_low_level_calls
